Ano,Código da Área,Área de Avaliação,Grau acadêmico,Código da IES*,Nome da IES*,Sigla da IES*,Organização Acadêmica*,Categoria Administrativa*,Código do Curso**,Modalidade de Ensino***,Código do Município***,Município do Curso***,Sigla da UF** , Nº de Concluintes Inscritos, Nº de Concluintes Participantes, Nota Bruta - FG, Nota Padronizada - FG, Nota Bruta - CE, Nota Padronizada - CE, Conceito Enade (Contínuo), Concluintes participantes com nota no Enem, Proporção de concluintes participantes com nota no Enem, Nota Bruta - IDD, Nota Padronizada - IDD, Nota Bruta – Organização Didático-Pedagógica, Nota Padronizada - Organização Didático-Pedagógica, Nota Bruta – Infraestrutura e Instalações Físicas, Nota Padronizada - Infraestrutura e Instalações Físicas, Nota Bruta – Oportunidade de Ampliação da Formação, Nota Padronizada - Oportunidade de Ampliação da Formação, Nota Bruta - Mestres, Nota Padronizada - Mestres, Nota Bruta - Doutores, Nota Padronizada - Doutores, Nota Bruta – Regime de Trabalho, Nota Padronizada - Regime de Trabalho, CPC (Contínuo), CPC (Faixa),Observação
2021,702,MATEMÁTICA (LICENCIATURA),Licenciatura,3163,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO",IFRJ,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,121013,Educação Presencial,3306305,Volta Redonda,RJ,45,42,36.888,2.565,47.538,2.583,2.579,40,0.952,-0.289,2.306,5.491,3.561,5.412,3.656,5.224,3.602,0.925,4.444,0.296,1.481,1,5,2.793,3,
2021,1502,QUÍMICA (LICENCIATURA),Licenciatura,3163,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO",IFRJ,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,121016,Educação Presencial,3301702,Duque de Caxias,RJ,38,30,44.823,3.339,51.346,3.792,3.679,28,0.933,2.107,3.440,5.428,3.31,4.568,2.013,5.025,3.045,0.972,4.623,0.722,3.611,1,5,3.628,4,
2021,1501,QUÍMICA (BACHARELADO),Bacharelado,3163,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO",IFRJ,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1153800,Educação Presencial,3303203,Nilópolis,RJ,84,75,40.557,3.136,32.633,1.877,2.192,67,0.893,-0.092,2.554,5.267,3.187,4.841,1.802,4.668,2.466,0.978,4.609,0.595,2.22,1,5,2.777,3,
2021,702,MATEMÁTICA (LICENCIATURA),Licenciatura,3163,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO",IFRJ,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1153801,Educação Presencial,3303609,Paracambi,RJ,26,24,35.000,2.297,46.525,2.485,2.438,24,1.000,-0.355,2.282,5.597,3.862,5.39,3.606,5.252,3.651,0.961,4.711,0.5,2.5,1,5,2.951,4,
2021,4005,CIÊNCIA DA COMPUTAÇÃO (LICENCIATURA),Licenciatura,3163,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO",IFRJ,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1382579,Educação Presencial,3303955,Pinheiral,RJ,54,49,38.136,3.588,32.093,2.349,2.659,44,0.897,-0.031,2.109,4.904,1.892,4.711,2.101,4.086,1.534,0.909,3.909,0.318,1.59,1,5,2.462,3,
2021,79,TECNOLOGIA EM REDES DE COMPUTADORES,Tecnológico,3164,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IFMT,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,90361,Educação Presencial,5103403,Cuiabá,MT,7,4,38.700,3.725,26.125,1.943,2.389,3,0.750,0.439,2.268,4.732,2.17,4.552,2.137,3.89,2.048,0.625,2.5,0.125,0.625,1,5,2.248,3,
2021,1502,QUÍMICA (LICENCIATURA),Licenciatura,3164,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IFMT,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,100696,Educação a Distância,5103403,Cuiabá,MT,60,30,29.156,1.072,28.366,1.046,1.052,3,0.100,,,5.237,2.747,4.934,2.776,4.174,1.338,0.36,0,0.24,1.2,1,5,1.512,2,
2021,702,MATEMÁTICA (LICENCIATURA),Licenciatura,3164,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IFMT,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,114388,Educação Presencial,5102637,Campo Novo do Parecis,MT,16,15,31.913,1.858,37.360,1.598,1.663,10,0.666,1.788,3.066,5.605,3.886,5.389,3.603,5.61,4.296,0.083,0,0,0,1,5,2.359,3,
2021,1402,FÍSICA (LICENCIATURA),Licenciatura,3164,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IFMT,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,121537,Educação Presencial,5106752,Pontes e Lacerda,MT,19,15,28.280,1.174,24.860,0.804,0.896,11,0.733,-0.826,2.256,5.128,2.656,5.071,3.085,5.102,3.517,0.111,0,0.111,0.555,1,5,1.868,2,
2021,72,TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Tecnológico,3164,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IFMT,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,122150,Educação Presencial,5102678,Campo Verde,MT,14,14,33.514,2.628,23.528,1.474,1.762,9,0.642,-2.073,1.781,5.162,3.435,5.082,3.025,4.399,2.857,0.181,0,0.181,0.909,1,5,1.967,3,
2021,702,MATEMÁTICA (LICENCIATURA),Licenciatura,3164,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IFMT,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1160424,Educação Presencial,5105150,Juína,MT,21,16,32.018,1.873,41.556,2.004,1.971,10,0.625,-1.225,1.964,5.448,3.442,5.407,3.645,5.17,3.504,0,0,0,0,1,5,1.984,3,
2021,1602,CIÊNCIAS BIOLÓGICAS (LICENCIATURA),Licenciatura,3164,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IFMT,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1160425,Educação Presencial,5105150,Juína,MT,47,36,27.494,1.257,41.830,2.159,1.933,28,0.777,-0.633,2.222,5.599,3.898,5.536,4.051,5.446,4.063,0,0,0,0,1,5,2.136,3,
2021,1502,QUÍMICA (LICENCIATURA),Licenciatura,3164,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IFMT,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1160759,Educação Presencial,5103353,Confresa,MT,18,15,28.146,0.926,25.413,0.693,0.751,11,0.733,-1.618,2.056,5.266,2.831,5.196,3.322,5.166,3.329,0,0,0,0,1,5,1.706,2,
2021,72,TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Tecnológico,3164,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IFMT,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1188550,Educação Presencial,5107602,Rondonópolis,MT,12,4,29.100,1.932,29.725,2.357,2.251,3,0.750,4.532,3.851,5.549,4.159,5.802,4.575,5.52,4.358,0.062,0,0,0,1,5,2.822,3,
2021,79,TECNOLOGIA EM REDES DE COMPUTADORES,Tecnológico,3164,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IFMT,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1188620,Educação Presencial,5106752,Pontes e Lacerda,MT,44,14,27.628,1.972,23.592,1.609,1.700,12,0.857,-0.808,1.894,4.907,2.56,4.665,2.36,4.532,2.947,0.045,0,0,0,1,5,1.761,2,
2021,1602,CIÊNCIAS BIOLÓGICAS (LICENCIATURA),Licenciatura,3164,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IFMT,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1342497,Educação Presencial,5103353,Confresa,MT,18,17,31.517,1.760,33.070,1.073,1.245,11,0.647,-0.859,2.141,5.099,2.527,5.139,3.24,5.224,3.687,0.052,0,0,0,1,5,1.817,2,
2021,1402,FÍSICA (LICENCIATURA),Licenciatura,3164,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IFMT,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1342504,Educação Presencial,5103353,Confresa,MT,13,10,23.280,0.567,16.840,0.000,0.141,6,0.600,-7.356,0.566,5.483,3.668,5.264,3.483,5.18,3.656,0,0,0,0,1,5,1.142,2,
2021,72,TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Tecnológico,3164,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IFMT,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1342612,Educação Presencial,5107040,Primavera do Leste,MT,13,11,39.154,3.517,37.972,3.532,3.528,7,0.636,1.318,2.844,5.395,3.871,5.658,4.264,4.753,3.331,0.062,0,0,0,1,5,2.663,3,
2021,1502,QUÍMICA (LICENCIATURA),Licenciatura,3164,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IFMT,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1368260,Educação Presencial,5107040,Primavera do Leste,MT,20,17,21.741,0.000,29.000,1.121,0.841,11,0.647,-1.160,2.226,5.545,3.657,5.478,3.911,5.375,3.747,0.052,0,0.052,0.263,1,5,1.925,2,
2021,1602,CIÊNCIAS BIOLÓGICAS (LICENCIATURA),Licenciatura,3164,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IFMT,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1399733,Educação Presencial,5104104,Guarantã do Norte,MT,12,10,36.520,2.386,40.440,1.986,2.086,6,0.600,-2.778,1.454,5.65,4.039,5.383,3.739,5.538,4.219,0,0,0,0,1,5,1.896,2,
2021,1602,CIÊNCIAS BIOLÓGICAS (LICENCIATURA),Licenciatura,3164,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IFMT,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1399738,Educação Presencial,5103502,Diamantino,MT,14,11,24.254,0.851,34.018,1.191,1.106,5,0.454,-0.908,2.124,5.66,4.066,5.388,3.75,5.056,3.402,0.052,0,0.052,0.263,1,5,1.956,3,
2021,1602,CIÊNCIAS BIOLÓGICAS (LICENCIATURA),Licenciatura,3164,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IFMT,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1438391,Educação Presencial,5104807,Jaciara,MT,29,27,21.996,0.568,37.444,1.615,1.354,20,0.740,0.225,2.530,5.828,4.528,5.822,4.636,5.779,4.626,0.25,0,0.15,0.75,1,5,2.331,3,
2021,702,MATEMÁTICA (LICENCIATURA),Licenciatura,3164,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",IFMT,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1442126,Educação a Distância,5103403,Cuiabá,MT,144,133,27.572,1.240,34.804,1.350,1.323,45,0.338,-0.307,2.299,5.665,4.054,5.623,4.14,5.09,3.359,0.318,0,0.136,0.681,1,5,2.141,3,
2021,72,TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Tecnológico,3165,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO TRIÂNGULO MINEIRO",IFTM,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,100716,Educação Presencial,3170107,Uberaba,MG,31,23,39.234,3.530,44.478,4.459,4.226,23,1.000,0.565,2.608,4.892,2.931,4.965,2.773,4.896,3.522,0.956,4.673,0.521,2.608,1,5,3.321,4,
2021,1502,QUÍMICA (LICENCIATURA),Licenciatura,3165,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO TRIÂNGULO MINEIRO",IFTM,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,118016,Educação Presencial,3170107,Uberaba,MG,16,15,36.926,2.197,41.680,2.637,2.527,15,1.000,1.156,3.086,5.736,4.221,5.496,3.948,5.594,4.186,0.894,3.571,0.684,3.421,0.947,4.162,3.297,4,
2021,1602,CIÊNCIAS BIOLÓGICAS (LICENCIATURA),Licenciatura,3165,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO TRIÂNGULO MINEIRO",IFTM,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1102695,Educação Presencial,3170107,Uberaba,MG,16,15,37.653,2.528,49.813,3.147,2.993,15,1.000,1.691,3.054,5.238,2.909,4.783,2.51,4.816,2.996,0.954,4.57,0.818,4.09,1,5,3.417,4,
2021,72,TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Tecnológico,3165,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO TRIÂNGULO MINEIRO",IFTM,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1127035,Educação Presencial,3148103,Patrocínio,MG,16,14,25.271,1.329,33.850,2.944,2.540,14,1.000,-0.591,2.245,4.808,2.774,5.45,3.818,4.903,3.531,0.85,3.875,0.25,1.25,1,5,2.634,3,
2021,4005,CIÊNCIA DA COMPUTAÇÃO (LICENCIATURA),Licenciatura,3165,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO TRIÂNGULO MINEIRO",IFTM,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1127865,Educação Presencial,3170206,Uberlândia,MG,23,21,34.200,2.892,31.347,2.212,2.382,20,0.952,-0.107,2.083,5.644,4.126,5.545,3.977,5.586,4.418,1,5,0.545,2.727,1,5,2.983,4,
2021,72,TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Tecnológico,3165,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO TRIÂNGULO MINEIRO",IFTM,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1128230,Educação Presencial,3147006,Paracatu,MG,27,25,35.264,2.904,36.076,3.262,3.172,24,0.960,0.909,2.715,5.239,3.579,5.381,3.669,5.304,4.068,0.681,2.613,0.136,0.681,1,5,2.812,3,
2021,72,TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Tecnológico,3165,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO TRIÂNGULO MINEIRO",IFTM,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1168085,Educação Presencial,3134202,Ituiutaba,MG,23,17,31.805,2.359,28.011,2.113,2.174,16,0.941,-0.396,2.306,5.399,3.877,5.518,3.963,5.279,4.034,0.8,3.5,0.466,2.333,1,5,2.819,3,
2021,702,MATEMÁTICA (LICENCIATURA),Licenciatura,3165,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO TRIÂNGULO MINEIRO",IFTM,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1193885,Educação a Distância,3170107,Uberaba,MG,44,41,31.014,1.730,34.412,1.312,1.417,12,0.292,-1.864,1.730,5.242,2.858,5.19,3.148,4.76,2.764,1,5,0.428,2.142,0.857,3.928,2.321,3,
2021,4005,CIÊNCIA DA COMPUTAÇÃO (LICENCIATURA),Licenciatura,3165,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO TRIÂNGULO MINEIRO",IFTM,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1193893,Educação a Distância,3170107,Uberaba,MG,63,51,29.129,1.995,28.945,1.769,1.825,17,0.333,0.695,2.355,5.146,2.623,4.955,2.649,4.301,1.946,1,5,0.428,2.142,1,5,2.638,3,
2021,4004,CIÊNCIA DA COMPUTAÇÃO (BACHARELADO),Bacharelado,3165,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO TRIÂNGULO MINEIRO",IFTM,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1260196,Educação Presencial,3134202,Ituiutaba,MG,12,12,36.058,2.333,36.958,2.329,2.330,12,1.000,-0.432,2.470,5.5,3.858,5.657,4.242,5.777,4.678,0.842,3.105,0.421,2.105,1,5,2.872,3,
2021,702,MATEMÁTICA (LICENCIATURA),Licenciatura,3165,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO TRIÂNGULO MINEIRO",IFTM,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1387235,Educação Presencial,3147006,Paracatu,MG,12,12,26.733,1.121,38.791,1.736,1.582,11,0.916,-1.364,1.913,5.375,3.234,5.392,3.611,5.495,4.089,0.75,3.125,0.062,0.312,1,5,2.167,3,
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,3170,FACULDADE ESTÁCIO DE FLORIANÓPOLIS - ESTÁCIO FLORIANÓPOLIS,,Faculdade,Privada com fins lucrativos,1105434,Educação Presencial,4205407,Florianópolis,SC,13,10,38.730,2.967,39.510,2.288,2.458,7,0.700,-2.484,1.429,5.22,3.238,5.242,3.363,5.046,3.523,1,5,0,0,1,5,2.241,3,
2021,904,LETRAS-PORTUGUÊS (LICENCIATURA),Licenciatura,3172,UNIVERSIDADE DO ESTADO DO AMAZONAS,UEA,Universidade,Pública Estadual,60624,Educação Presencial,1303403,Parintins,AM,24,23,35.226,2.440,46.665,2.437,2.438,19,0.826,2.046,2.907,5.488,3.269,5.197,3.259,4.643,2.457,1,5,0.347,1.739,1,5,2.985,4,
2021,3002,GEOGRAFIA (LICENCIATURA),Licenciatura,3172,UNIVERSIDADE DO ESTADO DO AMAZONAS,UEA,Universidade,Pública Estadual,60637,Educação Presencial,1303403,Parintins,AM,39,19,25.831,1.028,32.136,0.983,0.995,15,0.789,-0.495,2.237,5.458,3.113,5.162,3.188,4.655,2.59,1,5,0.5,2.5,1,5,2.564,3,
2021,1602,CIÊNCIAS BIOLÓGICAS (LICENCIATURA),Licenciatura,3172,UNIVERSIDADE DO ESTADO DO AMAZONAS,UEA,Universidade,Pública Estadual,60670,Educação Presencial,1303403,Parintins,AM,82,78,36.053,2.328,38.333,1.725,1.876,68,0.871,-0.026,2.439,5.186,2.766,4.977,2.907,4.596,2.622,1,5,0.375,1.875,1,5,2.678,3,
